CUE,Nombre,Domicilio,Sendero,Ambito,BARRIO,Comuna,DE,X,Y,y_lat,x_long
200753,Instituto Summa - Fundacion Salottiana,Yerbal 65,SE06AB,privada,CABALLITO,6,7,102915,101633,-34.614546,-58.431516
201373,Instituto Guillermo Rawson,Av. Rivadavia 4641,SE06AB,privada,CABALLITO,6,7,102953,101501,-34.615735,-58.431101
200882,Esc. Primaria Comun Nº 08 DE 07º Provincia de San Juan,Cnel. Apolinario Figueroa 1077 - Espinosa 1243,SE06AC,publica,CABALLITO,6,7,100957,102239,-34.609086,-58.452866
201273,Jardin de Infantes Comun Nº 04 DE 07º La Torre de Cubos,Espinosa 1243 - Cnel. Apolinario Figueroa 1077,SE06AC,publica,CABALLITO,6,7,100911,102251,-34.608978,-58.453367
200877,Esc. Primaria Comun Nº 19 DE 07º Galicia,Luis Viale 1046/1048/1052,SE06AC,publica,CABALLITO,6,7,100921,102329,-34.608275,-58.453258
200876,Esc. Tecnica Nº 09 Ing. Luis A. Huergo,Gral. Martin de Gainza 1050 - Dr. Nicolas Repetto 1051,SE06AC,publica,CABALLITO,6,7,101523,102281,-34.608707,-58.446695
201267,Esc. Superior de Comercio Nº 03 Hipolito Vieytes,Av. Gaona 1502,SE06AC,publica,CABALLITO,6,7,101223,102176,-34.609654,-58.449966
201266,Instituto San Pedro Nolasco,Av. Gaona 1734,SE06AC,privada,CABALLITO,6,7,100966,102006,-34.611187,-58.452767
201268,Instituto Redemptrix Captivorum,Espinosa 1220,SE06AC,privada,CABALLITO,6,7,100883,102236,-34.609113,-58.453673
201357,Esc. Primaria Comun Nº 24 DE 07º Virgen Generala,Jose Juan Biedma 459,SE06AD,publica,CABALLITO,6,7,100955,101111,-34.619255,-58.452886
201706,Jardin de Infantes Nucleado B DE 07º La Veleta de Caballito (EPC 24),Jose Juan Biedma 459,SE06AD,publica,CABALLITO,6,7,100955,101111,-34.619255,-58.452886
201265,Esc. Primaria Comun Nº 25 DE 07º Republica de Guatemala,Mendez de Andes 1451/1453,SE06AD,publica,CABALLITO,6,7,100800,101295,-34.617596,-58.454577
201436,Esc. Primaria Comun Nº 10 DE 07º Arq. Mario Jose Buschiazzo,Felipe Vallese 975,SE06AE,publica,CABALLITO,6,7,101398,101691,-34.614026,-58.448057
201706,Jardin de Infantes Nucleado B DE 07º La Veleta de Caballito (EPC 10),Felipe Vallese 975,SE06AE,publica,CABALLITO,6,7,101398,101691,-34.614026,-58.448057
201264,Esc. Primaria Comun Nº 14 DE 07º Dr. Ernesto E. Padilla,Felipe Vallese 835,SE06AE,publica,CABALLITO,6,7,101636,101810,-34.612953,-58.445462
200464,Colegio Integral Caballito,Dr. Juan F. Aranguren 723,SE06AE,privada,CABALLITO,6,7,101878,101636,-34.614521,-58.442823
202148,Instituto Modelo Proyecto 2000,Planes 1150,SE06AE,privada,CABALLITO,6,7,101235,101863,-34.612476,-58.449834
200872,Jardin de Infantes Nucleado A DE 08º (EPC 09),Av. La Plata 623,SE06AF,publica,CABALLITO,6,8,103243,100744,-34.622558,-58.427937
201026,Esc. Primaria Comun Nº 09 DE 08º Florentino Ameghino,Av. La Plata 623,SE06AF,publica,CABALLITO,6,8,103243,100744,-34.622558,-58.427937
201350,Esc. de Educacion Especial (Niños y Jovenes con Discapacidad Visual) Nº 33 Santa Cecilia,Senillosa 650,SE06AF,publica,CABALLITO,6,8,103181,100540,-34.624397,-58.428612
200886,Instituto Calasanz,Av. Directorio 29 - Senillosa 854,SE06AF,privada,CABALLITO,6,8,103308,100266,-34.626867,-58.427226
201391,Instituto Sta. Maria,Senillosa 568,SE06AF,privada,CABALLITO,6,8,103161,100659,-34.623325,-58.42883
200765,Esc. Primaria Comun Nº 11 DE 08º Presidente Marcelo T. de Alvear,Av. Juan B. Alberdi 163,SE06AG,publica,CABALLITO,6,8,103035,100771,-34.622316,-58.430205
200872,Jardin de Infantes Nucleado A DE 08º [S] (EPC 11),Av. Juan B. Alberdi 163,SE06AG,publica,CABALLITO,6,8,103035,100771,-34.622316,-58.430205
200871,Esc. de Comercio Nº 19 Juan Montalvo,Formosa 136,SE06AG,publica,CABALLITO,6,8,103051,100919,-34.620981,-58.430031
202074,Doblas Kindergarten,Doblas 380/382,SE06AG,privada,CABALLITO,6,8,102963,100951,-34.620693,-58.430991
200379,Jardin de Infantes Comun Nº 03 DE 07º La Porteña,Yerbal 1548 - Av. Rivadavia 6065,SE06AH,publica,CABALLITO,6,7,101050,100631,-34.623581,-58.45185
201353,Esc. Primaria Comun Nº 04 DE 07º Presidente Dr. Arturo Umberto Illia,Av. Rivadavia 6065 - Yerbal 1548,SE06AH,publica,CABALLITO,6,7,101101,100551,-34.624303,-58.451294
201547,Instituto Antonio Provolo,Av. Juan B. Alberdi 1679,SE06AH,privada,CABALLITO,6,8,100995,100197,-34.627494,-58.452449
200925,Instituto Argentino Excelsior (sede),Av. Rivadavia 6028,SE06AH,privada,CABALLITO,6,8,101188,100538,-34.62442,-58.450345
201559,Escuela Hogar Dr. Miguel V. Loureyro,Cnel. Ramon Lorenzo Falcon 1551,SE06AH,privada,CABALLITO,6,8,101172,100437,-34.62533,-58.450519
201567,Instituto Educativo Modelo,Av. Juan B. Alberdi 1577 - Malvinas Argentinas 166,SE06AH,privada,CABALLITO,6,8,101170,100304,-34.626529,-58.450541
200925,Instituto Argentino Excelsior (anexo),Malvinas Argentinas 35/37,SE06AH,privada,CABALLITO,6,8,101042,100439,-34.625312,-58.451937
200767,Colegio San Cirano (anexo),Malvinas Argentinas 143,SE06AH,privada,CABALLITO,6,8,101090,100318,-34.626403,-58.451413
202698,Escuela Infantil Jardin Modelo,Av. Rivadavia 6060,SE06AH,privada,CABALLITO,6,8,101133,100513,-34.624641,-58.450946
201449,Esc. Primaria Comun Nº 03 DE 08º Dr. Manuel Augusto Montes de Oca,Puan 360,SE06AI,publica,CABALLITO,6,8,101486,100270,-34.626835,-58.447095
200885,Colegio Canada,Av. Pedro Goyena 1345,SE06AI,privada,CABALLITO,6,8,101560,100233,-34.627169,-58.446288
202731,Escuela Infantil Tenderness,Hortiguera 216,SE06AI,privada,CABALLITO,6,8,101560,100485,-34.624897,-58.446288
202692,Escuela Infantil Mundo Niños,Hortiguera 336,SE06AI,privada,CABALLITO,6,8,101611,100333,-34.626269,-58.44571
201537,Esc. de Educacion Especial (Niños y Jovenes con Discapacidad Visual) Nº 35 Jose Manuel Estrada,Av. Juan B. Alberdi 1083,SE06AJ,publica,CABALLITO,6,8,101820,100723,-34.622751,-58.443454
201348,Instituto Gral. Justo Jose de Urquiza,Victor Martinez 81,SE06AJ,privada,CABALLITO,6,8,101654,100631,-34.623581,-58.445264
200873,Instituto Marianista,Av. Rivadavia 5652,SE06AJ,privada,CABALLITO,6,8,101690,100774,-34.622292,-58.444871
200767,Colegio San Cirano (sede),Av. Rivadavia 5672 - Victor Martinez 30,SE06AJ,privada,CABALLITO,6,8,101639,100749,-34.622517,-58.445427
200114,Instituto Monseñor Sabelli,Victor Martinez 62,SE06AJ,privada,CABALLITO,6,8,101669,100664,-34.623283,-58.4451
203170,El Jardin de los Abrazos,Victor Martinez 287,SE06AJ,privada,CABALLITO,6,8,101698,100458,-34.62514,-58.444783
290030,Instituto Social Militar Dr. Damaso Centeno,Av. Rivadavia 5546/50,SE06AJ,publica,CABALLITO,6,8,101829,100843,-34.621669,-58.443356
201442,Esc. Primaria Comun Nº 04 DE 08º Organizacion de los Estados Americanos,Del Barco Centenera 747/741,SE06AK,publica,CABALLITO,6,8,102131,100111,-34.628267,-58.440061
201595,Jardin de Infantes Nucleado E DE 08º El Tranvia de Caballito [S] (EPC 04),Del Barco Centenera 741/747,SE06AK,publica,CABALLITO,6,8,102127,100119,-34.628195,-58.440104
201027,Esc. Primaria Comun Nº 14 DE 08º Joaquin Victor Gonzalez,Av. Pedro Goyena 984,SE06AK,publica,CABALLITO,6,8,102022,100284,-34.626708,-58.44125
201595,Jardin de Infantes Nucleado E DE 08º El Tranvia de Caballito (EPC 14),Av. Pedro Goyena 984,SE06AK,publica,CABALLITO,6,8,102022,100284,-34.626708,-58.44125
201826,Instituto Saint Exupery,Jose Bonifacio 1075,SE06AK,privada,CABALLITO,6,8,101902,100156,-34.627862,-58.442558
203000,Desde la Cuna,Thompson 523,SE06AK,privada,CABALLITO,6,8,102185,100445,-34.625256,-58.439473
203140,Escuela Infantil Jarpadimpi,Av. Pedro Goyena 1043,SE06AK,privada,CABALLITO,6,8,101952,100315,-34.626429,-58.442013
200158,Jardin de Infantes Nucleado B DE 08º (EPC 08),Av. Jose Maria Moreno 480,SE06AL,publica,CABALLITO,6,8,102659,100584,-34.624002,-58.434304
201540,Esc. Primaria Comun Nº 08 DE 08º Antonio Schettino,Av. Jose Maria Moreno 480,SE06AL,publica,CABALLITO,6,8,102659,100584,-34.624002,-58.434304
200883,Liceo Nº 12 Fray Mamerto Esquiu,Av. Jose Maria Moreno 345,SE06AL,publica,CABALLITO,6,8,102581,100795,-34.6221,-58.435155
202334,Mundo Ecologico,Valle 584,SE06AL,privada,CABALLITO,6,8,102527,100510,-34.62467,-58.435743
202527,Escuela Infantil Mi Mundo Feliz,Av. Juan B. Alberdi 714,SE06AL,privada,CABALLITO,6,8,102318,100648,-34.623426,-58.438023
201102,Esc. Primaria Comun Nº 07 DE 02º Del Centenario,Rio de Janeiro 986/946 - Ramos Mejia 951,SE06AM,publica,CABALLITO,6,2,102850,102768,-34.604314,-58.432229
201478,Jardin de Infantes Nucleado C DE 02º (EPC 07),Rio de Janeiro 946/986 - Ramos Mejia 951,SE06AM,publica,CABALLITO,6,2,102861,102748,-34.604495,-58.432109
201103,Esc. Primaria Comun Nº 17 DE 02º Presidente Uriburu,Av. Angel Gallardo 246/250 - Juana de Ibarbourou 1080,SE06AM,publica,CABALLITO,6,2,102532,102800,-34.604027,-58.435696
201478,Jardin de Infantes Nucleado C DE 02º [S] (EPC 17),Av. Angel Gallardo 250/246 - Juana de Ibarbourou 1080,SE06AM,publica,CABALLITO,6,2,102527,102797,-34.604054,-58.43575
201404,Instituto Privado Divino Rostro,Av. Angel Gallardo y Leopoldo Marechal,SE06AM,privada,CABALLITO,6,7,102255,102630,-34.60556,-58.438715
202557,Melody Garden,Av. Leopoldo Marechal 1092,SE06AM,privada,CABALLITO,6,7,102199,102604,-34.605793,-58.439326
201405,Jardin de Infantes Integral Nº 01 DE 07º Andres Ferreyra,Eduardo Acevedo 609 - Av. Diaz Velez 4659,SE06AN,publica,CABALLITO,6,7,102792,102295,-34.608578,-58.432859
200368,Escuela del Parque,Bogota 123,SE06AN,privada,CABALLITO,6,7,102750,101807,-34.612977,-58.433316
201406,Instituto Privado Tierra de Melodia,Eduardo Acevedo 560,SE06AN,privada,CABALLITO,6,7,102802,102195,-34.60948,-58.43275
200910,Escuela de la Paz,Gral. Venancio Flores 65,SE06AN,privada,CABALLITO,6,7,102915,101715,-34.613806,-58.431516
201375,Esc. Primaria Comun Nº 15 DE 07º Gral. Jose Gervasio de Artigas,Dr. Eleodoro Lobos 437,SE06AO,publica,CABALLITO,6,7,102483,101822,-34.612843,-58.436227
201706,Jardin de Infantes Nucleado B DE 07º La Veleta de Caballito (EPC 15),Dr. Eleodoro Lobos 437,SE06AO,publica,CABALLITO,6,7,102483,101822,-34.612843,-58.436227
201355,Esc. Primaria Comun Nº 20 DE 07º Tte. Benjamin Matienzo,Hidalgo 635/627,SE06AO,publica,CABALLITO,6,7,102096,101900,-34.612141,-58.440447
201706,Jardin de Infantes Nucleado B DE 07º La Veleta de Caballito [S] (EPC 20),Hidalgo 627/635,SE06AO,publica,CABALLITO,6,7,102098,101891,-34.612222,-58.440425
201730,Jardin Maternal Nº 05 DE 07º Jacaranda,Juan Bautista Ambrosetti 699,SE06AO,publica,CABALLITO,6,7,102303,102092,-34.610409,-58.43819
201408,Complejo Educativo Nuevo Sol,Dr. G. Araoz Alfaro 373,SE06AO,privada,CABALLITO,6,7,102495,101542,-34.615367,-58.436095
203024,Complejo Educativo Nuevo Sol,Dr. G. Araoz Alfaro 442,SE06AO,privada,CABALLITO,6,7,102426,101494,-34.615785,-58.436859
200879,Jardin de Infantes Nucleado D DE 07º Los Sueños de Juanito (EPC 11),Nicasio Oroño 1431,SE06AP,publica,CABALLITO,6,7,100472,102262,-34.608879,-58.458154
200880,Esc. Primaria Comun Nº 11 DE 07º Jose Ignacio Gorriti,Nicasio Oroño 1431,SE06AP,publica,CABALLITO,6,7,100472,102262,-34.608879,-58.458154
200828,Instituto Monseñor Dillon,Almte. F. J. Segui 863,SE06AP,privada,CABALLITO,6,7,100637,101594,-34.614901,-58.456354
201269,Instituto Sta. Brigida,Av. Gaona 2068,SE06AP,privada,CABALLITO,6,7,100611,101810,-34.612954,-58.456638
201271,Instituto Profesional San Jose,Jose Juan Biedma 924,SE06AP,privada,CABALLITO,6,7,100728,101691,-34.614026,-58.455362
201270,Instituto Orsino,Nicasio Oroño 942,SE06AP,privada,CABALLITO,6,7,100803,101717,-34.613792,-58.454544
202590,Escuela Infantil Snoopy,Neuquen 1554,SE06AP,privada,CABALLITO,6,7,100719,101483,-34.615901,-58.45546
201192,Esc. Primaria Comun Nº 04 DE 11º Benjamin Zorrilla,San Pedrito 1415/1425,SE07AA,publica,FLORES,7,11,100526,98152,-34.645945,-58.457592
201194,Jardin de Infantes Comun Nº 02 DE 11º Flores del Sur,San Pedrito 1425/1415,SE07AA,publica,FLORES,7,11,100526,98152,-34.645945,-58.457592
201321,Esc. Primaria Comun Nº 23 DE 11º Gral. de Division Manuel N. Savio,San Pedrito 1137,SE07AA,publica,FLORES,7,11,100270,98430,-34.643421,-58.460366
201196,Instituto Elisa Harilaos,San Pedrito 1349,SE07AA,privada,FLORES,7,11,100469,98215,-34.645367,-58.458241
201195,Instituto Arzruni,Jose Marti 1562,SE07AA,privada,FLORES,7,11,100284,98042,-34.646907,-58.460215
201191,Instituto Parroquial Santa Clara,Zuviria 2660,SE07AA,privada,FLORES,7,11,100686,98479,-34.642988,-58.455827
201228,Colegio Nº 09 Justo Jose de Urquiza,Condarco 290,SE07AB,publica,FLORES,7,12,99565,100165,-34.627783,-58.468044
201198,Esc. de Educacion Media Nº 01 DE 12º Julio Cortazar,Bogota 2759,SE07AB,publica,FLORES,7,12,99454,100285,-34.626701,-58.469254
201935,Instituto Recreativo Terapeutico Especial IRTE,Bogota 2847,SE07AB,privada,FLORES,7,12,99350,100243,-34.627079,-58.470388
200907,Esc. Primaria Comun Nº 10 DE 08º Juan Agustin Maza,Cachimayo 1657,SE07AC,publica,PARQUE CHACABUCO,7,8,102484,98997,-34.638309,-58.436208
200382,Jardin de Infantes Comun Nº 03 DE 08º Mariquita Sanchez,"Saraza 1353, subsuelo",SE07AC,publica,PARQUE CHACABUCO,7,8,102432,98936,-34.638859,-58.436775
201585,Esc. Primaria Comun Nº 15 DE 08º Provincia de Salta,Saraza 1353,SE07AC,publica,PARQUE CHACABUCO,7,8,102432,98936,-34.638859,-58.436775
200169,Esc. Primaria Comun Nº 23 DE 08º Canada,Cachimayo 1735,SE07AC,publica,PARQUE CHACABUCO,7,8,102511,98904,-34.639147,-58.435913
200170,Escuela Infantil Nº 04 DE 08º Agustin Tatin Ravello,Victor Martinez 1780,SE07AC,publica,PARQUE CHACABUCO,7,8,102269,98786,-34.640211,-58.438552
201611,Escuela Miguel Hernandez,Victor Martinez 1739,SE07AC,privada,PARQUE CHACABUCO,7,8,102230,98820,-34.639905,-58.438978
200253,Instituto San Judas Tadeo,Somellera 1720,SE07AC,privada,PARQUE CHACABUCO,7,19,102486,98367,-34.643988,-58.436184
200380,Esc. Primaria Comun Nº 02 DE 08º Tomas Santa Coloma,Santander 1150,SE07AD,publica,PARQUE CHACABUCO,7,8,102491,99295,-34.635622,-58.436133
200906,Esc. Primaria Comun Nº 17 DE 08º Prof. Raul L. Bernardelli,Estrada 627,SE07AD,publica,PARQUE CHACABUCO,7,8,102697,99755,-34.631475,-58.433887
200165,Esc. Primaria Comun Nº 22 DE 08º Antonio Abraham Zinny,Salas 565,SE07AD,publica,PARQUE CHACABUCO,7,8,102669,99661,-34.632323,-58.434192
201326,Esc. Primaria Comun Nº 06 DE 11º Dr. Carlos Vaz Ferreira,Varela 1040,SE07AE,publica,FLORES,7,11,100563,98746,-34.640579,-58.457163
201340,Esc. Primaria Comun Nº 12 DE 11º Reconquista,Varela 753,SE07AE,publica,FLORES,7,11,100286,99010,-34.638226,-58.460199
201341,Escuela Integral Prof. Jaim Weitzman,Varela 850,SE07AE,privada,FLORES,7,11,100408,98915,-34.63903,-58.458842
201250,Esc. de Comercio Nº 09 Jose Ingenieros,Cnel. Ramon Lorenzo Falcon 2248,SE07AF,publica,FLORES,7,11,100314,99974,-34.629504,-58.459876
201685,Instituto Ntra. Sra. de la Misericordia,Av. Directorio 2138,SE07AF,privada,FLORES,7,11,100575,99633,-34.632578,-58.457029
201190,Instituto Virginio F. Grego,Av. Directorio 2220,SE07AF,privada,FLORES,7,11,100487,99602,-34.632858,-58.457989
202752,Instituto Juan Bautista Alberdi,Av. Juan B. Alberdi 2241,SE07AF,privada,FLORES,7,11,100356,99874,-34.630406,-58.459417
201886,Instituto El Galileo,Jose Bonifacio 2253,SE07AF,privada,FLORES,7,11,100403,99748,-34.631542,-58.458905
200444,Jardin de Infantes Nucleado D DE 11º Sin Fronteras [S] (EPC 15),Av. Carabobo 253,SE07AG,publica,FLORES,7,11,100724,99925,-34.629946,-58.455404
201686,Esc. Primaria Comun Nº 15 DE 11º Republica Oriental del Uruguay,Av. Carabobo 253,SE07AG,publica,FLORES,7,11,100724,99925,-34.629946,-58.455404
200612,Esc. Tecnica Nº 05 Maria de los Remedios de Escalada de San Martin,Av. Juan B. Alberdi 1845,SE07AG,publica,FLORES,7,11,100775,100049,-34.628828,-58.454848
200611,Liceo Nº 05 Pascual Guaglianone,Av. Carabobo 286,SE07AG,publica,FLORES,7,11,100781,99905,-34.630126,-58.454783
201079,Esc. Tecnica Nº 18 Jose Antonio Alvarez Condarco,Av. Carabobo 286,SE07AG,publica,FLORES,7,11,100781,99905,-34.630126,-58.454783
200487,Esc. de Comercio Nº 21 Cap. de Navio Hipolito Bouchard,Pumacahua 390,SE07AG,publica,FLORES,7,11,100929,99827,-34.630829,-58.453169
201519,Instituto Prof. Jorge A. Susini,Av. Juan B. Alberdi 1948,SE07AG,privada,FLORES,7,11,100669,99963,-34.629603,-58.456004
200613,Instituto Sara Chamberlain de Eccleston,Av. Carabobo 56,SE07AG,privada,FLORES,7,11,100652,100211,-34.627368,-58.45619
201702,Instituto Inmaculada Concepcion de Ntra. Sra. de Lourdes,Av. Rivadavia 6270,SE07AG,privada,FLORES,7,11,100774,100345,-34.62616,-58.454859
200616,Instituto Casa Verde (sede),Lautaro 122,SE07AG,privada,FLORES,7,11,100591,100058,-34.628747,-58.456855
200616,Instituto Casa Verde (anexo),Lautaro 157,SE07AG,privada,FLORES,7,11,100584,100008,-34.629198,-58.456931
202246,Nueva Escuela de Educacion La Obra (anexo),Gustavo Riccio 180,SE07AG,privada,FLORES,7,11,100665,100011,-34.629171,-58.456048
200157,Colegio Numen,Terrero 70,SE07AG,privada,FLORES,7,12,100664,100429,-34.625403,-58.456059
200220,Jardin de Infantes Nucleado A DE 12º (EPC 01),Yerbal 2370,SE07AH,publica,FLORES,7,12,100049,100178,-34.627665,-58.462765
200400,Esc. Primaria Comun Nº 01 DE 12º Museo de Bellas Artes Gral. Urquiza,Yerbal 2370,SE07AH,publica,FLORES,7,12,100049,100178,-34.627665,-58.462765
200419,Esc. Primaria Comun Nº 02 DE 12º Florencio Varela,Caracas 10,SE07AH,publica,FLORES,7,12,100175,100107,-34.628305,-58.461391
200220,Jardin de Infantes Nucleado A DE 12º (EPC 19),Fray Cayetano Rodriguez 95,SE07AH,publica,FLORES,7,12,100032,100166,-34.627774,-58.462951
201202,Esc. Primaria Comun Nº 19 DE 12º Leandro Niceforo Alem,Fray Cayetano Rodriguez 95,SE07AH,publica,FLORES,7,12,100032,100166,-34.627774,-58.462951
200040,Esc. Primaria Comun Nº 04 DE 19º Ricardo Güiraldes,Av. Riestra 1850,SE07AI,publica,FLORES,7,19,102511,98043,-34.646916,-58.435936
201833,Esc. de Educacion Media Nº 03 DE 19º Prof. Carlos Geniso,Agustin de Vedia 2519 - Cnel. Martiniano Chilavert 1935,SE07AI,publica,FLORES,7,19,102797,97896,-34.648236,-58.432819
202270,Escuela Infantil Nº 06 DE 19º,Cnel. Martiniano Chilavert 1935 - Agustin de Vedia 2519,SE07AI,publica,FLORES,7,19,102841,97834,-34.648779,-58.432385
201354,Esc. Primaria Comun Nº 21 DE 08º Juan Jose Paso,Beauchef 1869 - Pje. Querol 916,SE07AJ,publica,PARQUE CHACABUCO,7,8,103002,98944,-34.638785,-58.430558
201551,Jardin de Infantes Nucleado C DE 08º (EPC 21),Pje. Querol 916 - Beauchef 1869,SE07AJ,publica,PARQUE CHACABUCO,7,8,102977,98966,-34.638587,-58.430831
200141,Esc. Primaria Comun Nº 24 DE 08º Dr. Florian Oliver,Saraza 470,SE07AJ,publica,PARQUE CHACABUCO,7,8,103481,99136,-34.637053,-58.425335
201551,Jardin de Infantes Nucleado C DE 08º [S] (EPC 24),Saraza 470,SE07AJ,publica,PARQUE CHACABUCO,7,8,103481,99136,-34.637053,-58.425335
201887,Escuela de Formacion Educativa y Deportiva Infantil,Avelino Diaz 324,SE07AJ,privada,PARQUE CHACABUCO,7,8,103500,99354,-34.635088,-58.425128
200884,Esc. Primaria Comun Nº 01 DE 08º Chacabuco,Av. Eva Peron 1502,SE07AK,publica,PARQUE CHACABUCO,7,8,101660,99510,-34.633686,-58.445196
201029,Jardin de Infantes Integral Nº 01 DE 08º Ciudad de Buenos Aires,Av. Eva Peron 1502,SE07AK,publica,PARQUE CHACABUCO,7,8,101706,99465,-34.634091,-58.444694
201349,Esc. Integral Interdisciplinaria Nº 08 Luis Vernet,Hortiguera 742,SE07AK,publica,PARQUE CHACABUCO,7,8,101799,99809,-34.63099,-58.443681
201958,Instituto Vocacional de Arte Manuel Jose de Labarden (Sede Curapaligüe),Av. Curapaligüe 1026,SE07AK,publica,PARQUE CHACABUCO,7,8,101500,99352,-34.63511,-58.446941
200820,Esc. Primaria Comun Nº 07 DE 08º Niñas de Ayohuma,Av. Asamblea 1221,SE07AL,publica,PARQUE CHACABUCO,7,8,101923,99283,-34.635732,-58.442327
200909,Jardin de Infantes Comun Nº 05 DE 08º Martha A. Salotti,Av. Asamblea 1221,SE07AL,publica,PARQUE CHACABUCO,7,8,101923,99283,-34.635732,-58.442327
201393,Inst. Superior de Educ. Fisica Nº 02 Prof. Federico Williams Dickens,Av. Curapaligüe 1150,SE07AL,publica,PARQUE CHACABUCO,7,8,101591,99257,-34.635967,-58.445948
200345,"Esc. de Educacion Especial y Form. Integral (Niños, Jovenes y Adultos con Discapacidad Mental) Nº 01 Alfonsina Storni",Emilio Mitre 1087,SE07AL,publica,PARQUE CHACABUCO,7,8,102019,99540,-34.633415,-58.441281
200834,Instituto Medalla Milagrosa,Av. Curapaligüe 1155,SE07AL,privada,PARQUE CHACABUCO,7,11,101544,99226,-34.636246,-58.446461
201894,Instituto La Foca Revoltosa,Av. Gaona 3560,SE07AM,privada,FLORES,7,12,98920,100902,-34.621138,-58.475076
200398,Escuela Integral Maimonides (sede),Av. Nazca 750,SE07AM,privada,FLORES,7,12,99113,100607,-34.623798,-58.472972
203143,Escuela Infantil El Payaso,Paez 2870,SE07AM,privada,FLORES,7,12,99120,100792,-34.622092,-58.472919
202748,Escuela Integral Casa de Moises,Felipe Vallese 2953,SE07AM,privada,FLORES,7,12,99021,100670,-34.62323,-58.473975
200959,Instituto Schönthal,Av. Nazca 537,SE07AN,privada,FLORES,7,12,99239,100384,-34.625808,-58.471598
200962,Instituto Puertas de Sion,Helguera 453,SE07AN,privada,FLORES,7,12,98967,100326,-34.626331,-58.474565
200398,Escuela Integral Maimonides (anexo),Terrada 545,SE07AN,privada,FLORES,7,12,99350,100436,-34.62534,-58.470388
200220,Jardin de Infantes Nucleado A DE 12º (EPC 05),Paez 2542 - Gral. Jose Gervasio de Artigas 878,SE07AO,publica,FLORES,7,12,99528,100946,-34.620742,-58.468447
201007,Esc. Primaria Comun Nº 05 DE 12º Republica de El Salvador,Gral. Jose Gervasio de Artigas 878 - Paez 2542,SE07AO,publica,FLORES,7,12,99573,100938,-34.620814,-58.467956
